epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,815.257,2.49723,3.36045,2.35127,0.17022,0.13668,0.0925,0.0346,2.42215,3.25897,2.37044,0.00023654,0.00023654,0.00023654
2,1441.44,1.83234,2.47667,1.91631,0.32428,0.255,0.23244,0.09476,2.14766,2.71745,2.16484,0.000239643,0.000239643,0.000239643
