epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,258.722,1.25656,1.38892,1.45125,0.69665,0.46014,0.52627,0.30243,1.34365,1.40847,1.41005,0.005743,0.005743,0.005743
45,264.368,1.28179,1.40307,1.4636,0.7174,0.46682,0.52785,0.29985,1.3672,1.38137,1.43273,0.005644,0.005644,0.005644
46,270.02,1.27614,1.40935,1.45894,0.72077,0.48131,0.54835,0.3187,1.33349,1.34273,1.40297,0.005545,0.005545,0.005545
47,275.77,1.26486,1.37344,1.45362,0.72908,0.47265,0.54093,0.31896,1.31273,1.34283,1.39383,0.005446,0.005446,0.005446
48,281.456,1.26567,1.3722,1.45239,0.72908,0.4692,0.53685,0.3098,1.3695,1.38212,1.41827,0.005347,0.005347,0.005347
49,287.097,1.2683,1.36446,1.4572,0.67527,0.46637,0.51687,0.29575,1.39418,1.4186,1.44342,0.005248,0.005248,0.005248
50,292.807,1.24182,1.33686,1.43584,0.72194,0.48048,0.53734,0.31746,1.30762,1.3382,1.38737,0.005149,0.005149,0.005149
51,298.461,1.24237,1.34372,1.4415,0.72871,0.47043,0.5454,0.32188,1.30692,1.34183,1.39258,0.00505,0.00505,0.00505
52,304.195,1.23427,1.30462,1.42761,0.7554,0.47922,0.55733,0.32577,1.32286,1.32597,1.3809,0.004951,0.004951,0.004951
53,309.902,1.25749,1.33921,1.44412,0.70265,0.46817,0.52975,0.30531,1.36744,1.3964,1.44022,0.004852,0.004852,0.004852
54,315.589,1.23022,1.30775,1.4271,0.70266,0.46972,0.53915,0.31302,1.33377,1.3671,1.39633,0.004753,0.004753,0.004753
55,321.406,1.23488,1.29833,1.43208,0.71646,0.5074,0.56081,0.32571,1.31496,1.27638,1.38778,0.004654,0.004654,0.004654
56,327.072,1.20772,1.40351,1.39999,0.73542,0.50526,0.57524,0.34169,1.27435,1.24735,1.35881,0.004555,0.004555,0.004555
57,332.754,1.20992,1.25934,1.40925,0.7356,0.49697,0.56386,0.32942,1.31968,1.28556,1.39843,0.004456,0.004456,0.004456
58,338.391,1.20755,1.26219,1.41007,0.74624,0.51378,0.58284,0.35242,1.27145,1.22414,1.3462,0.004357,0.004357,0.004357
59,344.08,1.18367,1.18978,1.39216,0.7614,0.49648,0.5732,0.33967,1.29232,1.24524,1.37309,0.004258,0.004258,0.004258
60,349.713,1.18401,1.2106,1.39485,0.73534,0.50544,0.57667,0.34245,1.27081,1.24343,1.36465,0.004159,0.004159,0.004159
61,355.385,1.18541,1.21561,1.38815,0.74027,0.5039,0.57726,0.33985,1.31624,1.23247,1.38377,0.00406,0.00406,0.00406
62,361.012,1.19269,1.22512,1.38394,0.74623,0.51196,0.58195,0.3488,1.26274,1.20152,1.33624,0.003961,0.003961,0.003961
63,366.644,1.17235,1.18182,1.38204,0.74547,0.5125,0.58093,0.35229,1.26135,1.20153,1.34279,0.003862,0.003862,0.003862
64,372.332,1.18536,1.20697,1.39127,0.76551,0.50093,0.58534,0.35725,1.26022,1.19945,1.35092,0.003763,0.003763,0.003763
65,378.005,1.16795,1.17503,1.3759,0.76222,0.51841,0.59472,0.35807,1.27282,1.18663,1.34782,0.003664,0.003664,0.003664
66,383.698,1.16819,1.17821,1.37169,0.756,0.52127,0.5872,0.35285,1.27418,1.19637,1.36148,0.003565,0.003565,0.003565
67,389.329,1.16388,1.15315,1.37508,0.76934,0.52974,0.60499,0.37273,1.2184,1.13986,1.31598,0.003466,0.003466,0.003466
68,395.041,1.15416,1.13015,1.36139,0.74841,0.53538,0.60266,0.36388,1.25005,1.16094,1.33866,0.003367,0.003367,0.003367
69,400.726,1.15174,1.15501,1.3645,0.76439,0.52409,0.60292,0.37097,1.23319,1.12371,1.31125,0.003268,0.003268,0.003268
70,406.37,1.13069,1.10862,1.34875,0.7958,0.52127,0.60246,0.36911,1.23883,1.1289,1.31701,0.003169,0.003169,0.003169
71,412.062,1.13871,1.11089,1.3517,0.74017,0.53274,0.59564,0.36138,1.24866,1.15943,1.33559,0.00307,0.00307,0.00307
72,417.699,1.11799,1.08279,1.34464,0.77232,0.52627,0.60273,0.37009,1.23676,1.13218,1.32377,0.002971,0.002971,0.002971
73,423.325,1.13168,1.09476,1.3455,0.76405,0.53603,0.60582,0.37446,1.23505,1.12463,1.3149,0.002872,0.002872,0.002872
74,429.011,1.1285,1.09046,1.35107,0.76937,0.52945,0.59683,0.36598,1.22195,1.128,1.31417,0.002773,0.002773,0.002773
75,434.668,1.12647,1.08527,1.35345,0.781,0.53291,0.61715,0.38626,1.19889,1.09436,1.28645,0.002674,0.002674,0.002674
76,440.394,1.09426,1.03255,1.32107,0.7681,0.55575,0.62502,0.38956,1.19743,1.08236,1.29691,0.002575,0.002575,0.002575
77,446.074,1.09593,1.05709,1.31917,0.74487,0.55322,0.61791,0.38381,1.21071,1.06625,1.29733,0.002476,0.002476,0.002476
78,451.705,1.08562,1.01174,1.30841,0.7965,0.54542,0.62426,0.39381,1.17841,1.05642,1.27819,0.002377,0.002377,0.002377
79,457.403,1.09345,1.02919,1.31356,0.79443,0.55282,0.62772,0.39063,1.19136,1.0542,1.28138,0.002278,0.002278,0.002278
80,463.05,1.09361,1.01659,1.3205,0.77771,0.55302,0.62482,0.38668,1.20077,1.0711,1.31025,0.002179,0.002179,0.002179
81,468.698,1.08453,1.00076,1.3069,0.7837,0.54615,0.62541,0.38914,1.19668,1.09651,1.28048,0.00208,0.00208,0.00208
82,474.353,1.08918,1.01242,1.31298,0.79065,0.55633,0.63774,0.40447,1.17003,1.00798,1.26199,0.001981,0.001981,0.001981
83,480.035,1.06103,0.96903,1.29087,0.76694,0.56057,0.62864,0.39729,1.16902,1.03757,1.25687,0.001882,0.001882,0.001882
84,485.696,1.04993,0.96477,1.28145,0.79535,0.56143,0.63871,0.40469,1.16246,1.00346,1.2624,0.001783,0.001783,0.001783
85,491.376,1.05246,0.95566,1.2911,0.80807,0.55143,0.63744,0.40464,1.16014,1.00928,1.26231,0.001684,0.001684,0.001684
86,497.031,1.04285,0.94655,1.28214,0.78457,0.56758,0.64038,0.40728,1.16067,1.00105,1.26161,0.001585,0.001585,0.001585
87,502.707,1.02565,0.92095,1.26857,0.79666,0.57423,0.64935,0.41387,1.15055,0.97725,1.2545,0.001486,0.001486,0.001486
88,508.375,1.01663,0.91959,1.26195,0.78539,0.57743,0.64847,0.4163,1.14728,0.97185,1.24716,0.001387,0.001387,0.001387
89,514.098,1.02733,0.90602,1.26352,0.79007,0.58032,0.65217,0.41488,1.14558,0.95269,1.2469,0.001288,0.001288,0.001288
90,519.708,1.00864,0.89709,1.25464,0.79442,0.58211,0.6573,0.42232,1.13415,0.94956,1.24033,0.001189,0.001189,0.001189
91,525.919,0.99719,0.89254,1.25498,0.81771,0.58052,0.66089,0.42552,1.13234,0.93797,1.2426,0.00109,0.00109,0.00109
92,531.585,0.98683,0.87453,1.24,0.80999,0.58936,0.66304,0.42553,1.13227,0.94011,1.23732,0.000991,0.000991,0.000991
93,537.261,0.97328,0.85684,1.23021,0.81507,0.58575,0.6658,0.43262,1.11564,0.92976,1.22809,0.000892,0.000892,0.000892
94,542.924,0.97159,0.84916,1.23045,0.83209,0.58196,0.66873,0.431,1.11459,0.92202,1.22559,0.000793,0.000793,0.000793
95,548.562,0.97113,0.84435,1.22789,0.81717,0.5942,0.66919,0.43554,1.09939,0.90583,1.21654,0.000694,0.000694,0.000694
96,554.23,0.95881,0.82619,1.21784,0.82957,0.58684,0.66907,0.43521,1.10385,0.90545,1.21916,0.000595,0.000595,0.000595
97,559.841,0.9529,0.82286,1.21525,0.82882,0.59521,0.67523,0.43902,1.10001,0.90052,1.21584,0.000496,0.000496,0.000496
98,565.7,0.94528,0.80732,1.21485,0.81145,0.60832,0.67361,0.43928,1.1033,0.8964,1.21496,0.000397,0.000397,0.000397
99,571.346,0.93927,0.80554,1.21232,0.8143,0.60035,0.67472,0.44041,1.09127,0.88689,1.20617,0.000298,0.000298,0.000298
100,577.024,0.92815,0.79381,1.20101,0.83568,0.5892,0.674,0.44049,1.08249,0.88526,1.20175,0.000199,0.000199,0.000199
