epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,274.381,0.92072,0.84645,1.14644,0.8631,0.65952,0.749,0.43811,1.42642,0.92945,1.46978,0.000424187,0.000424187,0.000424187
43,280.817,0.91387,0.8221,1.14075,0.869,0.67311,0.74868,0.4532,1.40886,0.919,1.44144,0.000417119,0.000417119,0.000417119
44,287.312,0.90923,0.82448,1.1381,0.87388,0.67184,0.76339,0.43035,1.45848,0.92065,1.49291,0.00041005,0.00041005,0.00041005
45,293.717,0.90643,0.81003,1.13398,0.87992,0.67184,0.75807,0.42742,1.44701,0.91108,1.47247,0.000402982,0.000402982,0.000402982
46,300.155,0.90808,0.82068,1.13833,0.86678,0.66624,0.75266,0.44404,1.38527,0.90945,1.43402,0.000395913,0.000395913,0.000395913
47,306.587,0.90187,0.80356,1.12998,0.85132,0.6923,0.75926,0.43431,1.43029,0.92207,1.46699,0.000388844,0.000388844,0.000388844
48,313.035,0.89038,0.79333,1.12716,0.87837,0.68386,0.76997,0.468,1.35948,0.86953,1.40154,0.000381776,0.000381776,0.000381776
49,319.494,0.8866,0.78824,1.12437,0.86032,0.6947,0.7672,0.44333,1.40558,0.88387,1.43411,0.000374707,0.000374707,0.000374707
50,325.975,0.89037,0.79099,1.12331,0.87602,0.69895,0.77696,0.46107,1.42824,0.86394,1.45929,0.000367639,0.000367639,0.000367639
51,332.376,0.88983,0.79011,1.12302,0.8805,0.6898,0.7757,0.45393,1.40642,0.86994,1.43726,0.00036057,0.00036057,0.00036057
52,338.818,0.88388,0.78424,1.12342,0.83666,0.70534,0.76835,0.43883,1.4531,0.86646,1.48669,0.000353501,0.000353501,0.000353501
53,345.22,0.87759,0.78158,1.12163,0.87729,0.68917,0.76926,0.45339,1.42317,0.87436,1.46254,0.000346433,0.000346433,0.000346433
54,351.646,0.88761,0.7717,1.11718,0.88813,0.69173,0.77602,0.46103,1.39526,0.84684,1.4411,0.000339364,0.000339364,0.000339364
55,358.088,0.87459,0.76792,1.11689,0.8918,0.68806,0.77772,0.45428,1.3926,0.85666,1.45317,0.000332296,0.000332296,0.000332296
56,364.532,0.87263,0.76433,1.11335,0.9046,0.67466,0.77243,0.45945,1.37712,0.84473,1.40315,0.000325227,0.000325227,0.000325227
57,370.939,0.86411,0.75281,1.10929,0.81698,0.71301,0.76706,0.46363,1.35464,0.82734,1.40588,0.000318158,0.000318158,0.000318158
58,377.567,0.86955,0.75511,1.11098,0.8721,0.68671,0.77737,0.46976,1.33432,0.82061,1.38406,0.00031109,0.00031109,0.00031109
59,383.988,0.85863,0.75573,1.10662,0.86957,0.70701,0.7796,0.45013,1.45491,0.818,1.48387,0.000304021,0.000304021,0.000304021
60,390.399,0.86121,0.74749,1.10586,0.88367,0.69439,0.78189,0.47211,1.34241,0.84942,1.39022,0.000296953,0.000296953,0.000296953
61,396.87,0.85888,0.75018,1.10549,0.9101,0.68491,0.78347,0.45923,1.41058,0.8491,1.46484,0.000289884,0.000289884,0.000289884
62,403.302,0.84842,0.74166,1.10655,0.88444,0.7018,0.78791,0.48222,1.33233,0.81599,1.38747,0.000282815,0.000282815,0.000282815
63,409.755,0.85798,0.73838,1.10206,0.8994,0.70425,0.79544,0.46436,1.40924,0.82996,1.43333,0.000275747,0.000275747,0.000275747
64,416.173,0.85118,0.73158,1.0993,0.88974,0.7047,0.79499,0.47644,1.35174,0.80621,1.40966,0.000268678,0.000268678,0.000268678
65,422.58,0.83916,0.72646,1.09369,0.88596,0.7017,0.79123,0.46878,1.39595,0.81879,1.42836,0.00026161,0.00026161,0.00026161
66,429.018,0.84475,0.7207,1.0939,0.88475,0.70068,0.78163,0.46482,1.38087,0.80824,1.41915,0.000254541,0.000254541,0.000254541
67,435.435,0.83101,0.71113,1.08783,0.88113,0.69267,0.78945,0.48614,1.34731,0.81398,1.40111,0.000247472,0.000247472,0.000247472
68,441.885,0.84295,0.72154,1.09331,0.87947,0.7164,0.79137,0.48162,1.32979,0.78623,1.40292,0.000240404,0.000240404,0.000240404
69,448.331,0.83588,0.71075,1.08808,0.88946,0.73225,0.80121,0.46558,1.42921,0.82428,1.46581,0.000233335,0.000233335,0.000233335
70,454.771,0.81963,0.70276,1.08249,0.91805,0.69925,0.79999,0.4878,1.34712,0.80021,1.39661,0.000226267,0.000226267,0.000226267
71,461.246,0.83191,0.70409,1.08537,0.84245,0.74681,0.79708,0.47999,1.33159,0.79485,1.3983,0.000219198,0.000219198,0.000219198
72,467.673,0.82459,0.70967,1.0869,0.87909,0.70644,0.79172,0.4834,1.32915,0.80172,1.39385,0.000212129,0.000212129,0.000212129
73,474.121,0.82177,0.70072,1.08291,0.91413,0.70123,0.79365,0.48407,1.37434,0.79039,1.43219,0.000205061,0.000205061,0.000205061
74,480.618,0.82273,0.69887,1.07621,0.8672,0.71835,0.79609,0.48421,1.32956,0.78373,1.39268,0.000197992,0.000197992,0.000197992
75,487.019,0.82696,0.69533,1.07765,0.87695,0.73225,0.79258,0.49119,1.31398,0.77506,1.38362,0.000190924,0.000190924,0.000190924
76,493.469,0.8153,0.6873,1.07546,0.91446,0.71376,0.79509,0.48228,1.33014,0.78169,1.38356,0.000183855,0.000183855,0.000183855
77,499.882,0.80323,0.68134,1.07394,0.89626,0.71555,0.7983,0.4917,1.26346,0.77629,1.35093,0.000176786,0.000176786,0.000176786
78,506.337,0.80403,0.67696,1.0721,0.89891,0.7103,0.79534,0.49616,1.28856,0.78386,1.3501,0.000169718,0.000169718,0.000169718
79,512.762,0.8053,0.67548,1.06916,0.90441,0.72246,0.80386,0.49417,1.29903,0.76783,1.3641,0.000162649,0.000162649,0.000162649
80,519.178,0.80643,0.67686,1.07191,0.90048,0.70743,0.79586,0.50118,1.27155,0.75261,1.3499,0.000155581,0.000155581,0.000155581
81,525.652,0.79134,0.66465,1.06548,0.86223,0.73857,0.79346,0.49799,1.2797,0.75964,1.3486,0.000148512,0.000148512,0.000148512
82,532.086,0.79907,0.67052,1.0677,0.87204,0.73195,0.79815,0.49549,1.27665,0.76526,1.36217,0.000141443,0.000141443,0.000141443
83,538.545,0.79953,0.66779,1.06504,0.87523,0.73695,0.80392,0.49013,1.28038,0.74779,1.36276,0.000134375,0.000134375,0.000134375
84,544.967,0.79413,0.66895,1.06574,0.85757,0.73898,0.80379,0.49972,1.26739,0.73909,1.35638,0.000127306,0.000127306,0.000127306
85,551.389,0.7833,0.6583,1.06081,0.91104,0.71386,0.80451,0.49948,1.292,0.76597,1.36374,0.000120238,0.000120238,0.000120238
86,557.834,0.78523,0.65517,1.06274,0.88961,0.7278,0.80107,0.50287,1.26047,0.75758,1.33816,0.000113169,0.000113169,0.000113169
87,564.273,0.78814,0.65768,1.06044,0.87086,0.73419,0.80217,0.49547,1.29498,0.75897,1.35172,0.0001061,0.0001061,0.0001061
88,570.711,0.78433,0.6584,1.06261,0.90464,0.71459,0.80547,0.50835,1.26015,0.74688,1.3499,9.90318e-05,9.90318e-05,9.90318e-05
89,577.175,0.77036,0.65307,1.05917,0.89516,0.72098,0.80126,0.49944,1.27597,0.75145,1.36045,9.19632e-05,9.19632e-05,9.19632e-05
90,583.597,0.76525,0.63825,1.05228,0.898,0.72008,0.80347,0.50406,1.26309,0.74619,1.33895,8.48946e-05,8.48946e-05,8.48946e-05
91,590.535,0.78654,0.58085,1.05592,0.88976,0.72321,0.79738,0.49556,1.28524,0.75377,1.35924,7.7826e-05,7.7826e-05,7.7826e-05
92,596.8,0.76973,0.5614,1.04623,0.90134,0.71512,0.80269,0.50921,1.23464,0.73026,1.32,7.07574e-05,7.07574e-05,7.07574e-05
93,603.107,0.76367,0.55512,1.04057,0.9097,0.71607,0.80449,0.50674,1.26129,0.7346,1.33775,6.36888e-05,6.36888e-05,6.36888e-05
94,609.376,0.76034,0.55164,1.03842,0.92221,0.7202,0.80764,0.51025,1.255,0.72124,1.33526,5.66202e-05,5.66202e-05,5.66202e-05
95,615.742,0.75735,0.54851,1.03863,0.93418,0.7108,0.80226,0.50793,1.25054,0.72783,1.33241,4.95516e-05,4.95516e-05,4.95516e-05
96,622.037,0.75499,0.5437,1.03848,0.92168,0.71719,0.80917,0.50601,1.27424,0.73632,1.34819,4.2483e-05,4.2483e-05,4.2483e-05
97,628.351,0.74282,0.53929,1.03315,0.90865,0.72462,0.80902,0.50827,1.27104,0.72227,1.34847,3.54144e-05,3.54144e-05,3.54144e-05
98,634.632,0.7414,0.53577,1.03485,0.90985,0.72596,0.80686,0.51124,1.26067,0.7276,1.34429,2.83458e-05,2.83458e-05,2.83458e-05
99,640.913,0.74189,0.53365,1.036,0.88824,0.73601,0.80808,0.50899,1.25094,0.72098,1.34156,2.12772e-05,2.12772e-05,2.12772e-05
100,647.204,0.7391,0.53508,1.02895,0.9185,0.71954,0.80591,0.50734,1.26675,0.72581,1.35347,1.42086e-05,1.42086e-05,1.42086e-05
