epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,287.907,0.92303,0.84297,1.1517,0.86144,0.6594,0.74748,0.4153,1.51802,0.9268,1.53864,0.000424187,0.000424187,0.000424187
43,294.606,0.92478,0.83011,1.15039,0.83222,0.71208,0.76094,0.43862,1.43463,0.91222,1.49582,0.000417119,0.000417119,0.000417119
44,301.43,0.91223,0.82603,1.14237,0.8578,0.68535,0.75577,0.40961,1.5817,0.91717,1.60838,0.00041005,0.00041005,0.00041005
45,308.662,0.90786,0.81141,1.14028,0.84879,0.69372,0.75986,0.44041,1.44241,0.88768,1.48932,0.000402982,0.000402982,0.000402982
46,315.073,0.91218,0.82103,1.14315,0.85193,0.68632,0.75674,0.43646,1.41593,0.8901,1.45773,0.000395913,0.000395913,0.000395913
47,321.472,0.90447,0.80762,1.13711,0.85169,0.67539,0.75098,0.42933,1.44202,0.92939,1.49673,0.000388844,0.000388844,0.000388844
48,327.878,0.88976,0.79523,1.12934,0.86347,0.68326,0.76307,0.45004,1.3863,0.90465,1.44726,0.000381776,0.000381776,0.000381776
49,334.293,0.88534,0.78714,1.12936,0.83602,0.70598,0.75768,0.43344,1.47105,0.88823,1.50576,0.000374707,0.000374707,0.000374707
50,340.679,0.89207,0.78649,1.12937,0.86801,0.68662,0.76694,0.44741,1.43219,0.88276,1.47419,0.000367639,0.000367639,0.000367639
51,347.088,0.88936,0.7856,1.12823,0.85931,0.69376,0.75882,0.45146,1.40204,0.89687,1.4764,0.00036057,0.00036057,0.00036057
52,353.542,0.88035,0.77903,1.12703,0.88408,0.67653,0.76487,0.45159,1.40312,0.87373,1.46488,0.000353501,0.000353501,0.000353501
53,359.938,0.87905,0.77829,1.1243,0.88301,0.68508,0.76706,0.45572,1.38887,0.87547,1.44779,0.000346433,0.000346433,0.000346433
54,366.389,0.8892,0.77037,1.12123,0.87833,0.68922,0.77009,0.46158,1.37378,0.83182,1.43333,0.000339364,0.000339364,0.000339364
55,372.791,0.87436,0.76557,1.12194,0.85896,0.69228,0.75948,0.46712,1.32337,0.84545,1.42062,0.000332296,0.000332296,0.000332296
56,379.215,0.87486,0.76261,1.11734,0.89374,0.68078,0.76402,0.45611,1.35401,0.83179,1.41575,0.000325227,0.000325227,0.000325227
57,385.643,0.86732,0.75571,1.11638,0.87415,0.70229,0.77315,0.47331,1.32679,0.82843,1.41395,0.000318158,0.000318158,0.000318158
58,392.071,0.87075,0.75386,1.11558,0.86299,0.69909,0.76707,0.47912,1.26916,0.83648,1.36424,0.00031109,0.00031109,0.00031109
59,398.463,0.85703,0.75376,1.11135,0.86631,0.71252,0.78456,0.46591,1.40765,0.81998,1.47085,0.000304021,0.000304021,0.000304021
60,404.905,0.86073,0.74531,1.11087,0.85312,0.71581,0.77728,0.46449,1.35826,0.81673,1.43081,0.000296953,0.000296953,0.000296953
61,411.34,0.85445,0.74181,1.10876,0.87284,0.69491,0.76639,0.46244,1.37536,0.82525,1.4579,0.000289884,0.000289884,0.000289884
62,417.707,0.8476,0.73749,1.11153,0.89556,0.69179,0.78057,0.48142,1.33418,0.79578,1.41055,0.000282815,0.000282815,0.000282815
63,424.136,0.85647,0.74096,1.1064,0.89918,0.71951,0.78325,0.46749,1.3972,0.79931,1.46137,0.000275747,0.000275747,0.000275747
