epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,268.493,1.00075,0.98925,1.20796,0.83926,0.61256,0.70895,0.39064,1.57316,1.01335,1.53547,0.000424187,0.000424187,0.000424187
43,274.816,0.98639,0.96645,1.19856,0.85454,0.64301,0.72984,0.40659,1.52421,0.9733,1.51725,0.000417119,0.000417119,0.000417119
44,281.165,0.97679,0.96142,1.1921,0.81769,0.65726,0.72901,0.41168,1.45126,0.98077,1.46405,0.00041005,0.00041005,0.00041005
45,287.487,0.97586,0.94767,1.19183,0.88181,0.63249,0.72162,0.39909,1.51164,0.99395,1.49842,0.000402982,0.000402982,0.000402982
46,293.812,0.98051,0.95653,1.19395,0.85525,0.63723,0.71358,0.41001,1.50299,0.99005,1.4887,0.000395913,0.000395913,0.000395913
47,300.139,0.97711,0.94576,1.1857,0.83129,0.64588,0.72325,0.41123,1.48073,0.99938,1.48069,0.000388844,0.000388844,0.000388844
48,306.512,0.96642,0.93332,1.18293,0.78697,0.66877,0.72518,0.41842,1.45067,0.99522,1.45248,0.000381776,0.000381776,0.000381776
49,312.838,0.962,0.93093,1.18209,0.78456,0.66599,0.72318,0.4103,1.49997,0.96845,1.48543,0.000374707,0.000374707,0.000374707
50,319.163,0.96479,0.922,1.17889,0.85129,0.64459,0.72313,0.40841,1.52852,0.97449,1.51715,0.000367639,0.000367639,0.000367639
51,325.531,0.96707,0.92825,1.18117,0.84748,0.65466,0.72446,0.41509,1.46684,0.98213,1.47078,0.00036057,0.00036057,0.00036057
52,331.827,0.95864,0.92277,1.1806,0.82309,0.6473,0.72301,0.39929,1.55915,0.96041,1.53335,0.000353501,0.000353501,0.000353501
53,338.129,0.95366,0.91881,1.17698,0.80826,0.6505,0.72555,0.42133,1.44895,0.96025,1.4435,0.000346433,0.000346433,0.000346433
54,344.493,0.96888,0.91314,1.17474,0.84426,0.64152,0.72625,0.40704,1.54186,0.94779,1.52351,0.000339364,0.000339364,0.000339364
55,350.792,0.94834,0.90683,1.17351,0.87062,0.62468,0.72226,0.41735,1.43343,0.97259,1.44353,0.000332296,0.000332296,0.000332296
56,357.143,0.95316,0.90399,1.17117,0.8956,0.63178,0.74123,0.42268,1.48328,0.94531,1.46907,0.000325227,0.000325227,0.000325227
57,363.483,0.94345,0.89165,1.16809,0.83962,0.65462,0.73311,0.42626,1.40129,0.91554,1.41934,0.000318158,0.000318158,0.000318158
58,369.831,0.95405,0.90131,1.17246,0.85428,0.65611,0.73686,0.4284,1.41215,0.92419,1.42605,0.00031109,0.00031109,0.00031109
59,376.136,0.93916,0.89707,1.16581,0.88902,0.64582,0.73383,0.41141,1.50077,0.92042,1.49333,0.000304021,0.000304021,0.000304021
60,382.473,0.94114,0.88606,1.16665,0.87602,0.65062,0.73812,0.42619,1.46436,0.93184,1.46434,0.000296953,0.000296953,0.000296953
61,388.817,0.93956,0.88619,1.16363,0.86395,0.64621,0.73397,0.42006,1.47137,0.93576,1.47555,0.000289884,0.000289884,0.000289884
62,395.157,0.92704,0.87642,1.16318,0.85901,0.6418,0.73872,0.43311,1.44309,0.91816,1.4484,0.000282815,0.000282815,0.000282815
63,401.537,0.93446,0.87709,1.15923,0.85208,0.64929,0.73213,0.41463,1.50514,0.91962,1.49727,0.000275747,0.000275747,0.000275747
64,407.841,0.92925,0.87316,1.15616,0.8248,0.66191,0.73669,0.42937,1.45264,0.92265,1.44634,0.000268678,0.000268678,0.000268678
65,414.169,0.92384,0.86533,1.15577,0.85232,0.66931,0.74904,0.42625,1.47734,0.90321,1.46978,0.00026161,0.00026161,0.00026161
66,420.517,0.93059,0.86448,1.15553,0.83066,0.68314,0.74295,0.42849,1.47064,0.91442,1.45584,0.000254541,0.000254541,0.000254541
67,426.884,0.91731,0.85504,1.14929,0.84274,0.66602,0.73921,0.43034,1.44897,0.92183,1.4568,0.000247472,0.000247472,0.000247472
68,433.258,0.92547,0.85896,1.15337,0.85353,0.67772,0.74997,0.44529,1.41718,0.89402,1.42329,0.000240404,0.000240404,0.000240404
69,439.685,0.92133,0.85641,1.14953,0.87084,0.6547,0.74435,0.42028,1.49634,0.91376,1.49793,0.000233335,0.000233335,0.000233335
