epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,228.467,1.02923,1.03575,1.21265,0.81915,0.64576,0.70593,0.40034,1.48383,1.04244,1.49743,0.009307,0.009307,0.009307
37,234.581,1.02249,1.02488,1.2054,0.86812,0.60912,0.71309,0.39956,1.52161,1.06339,1.52342,0.0092872,0.0092872,0.0092872
38,240.526,1.02652,1.03308,1.21424,0.82527,0.63953,0.70852,0.38613,1.513,1.06174,1.51458,0.0092674,0.0092674,0.0092674
39,246.497,1.02307,1.01324,1.20771,0.87365,0.61918,0.71179,0.38689,1.53139,1.02572,1.52743,0.0092476,0.0092476,0.0092476
40,252.652,1.01455,1.00375,1.20536,0.80884,0.6503,0.7183,0.40747,1.4989,1.00712,1.48197,0.0092278,0.0092278,0.0092278
41,258.693,1.01527,0.9997,1.20027,0.79272,0.65491,0.7102,0.38603,1.54211,1.04464,1.54143,0.009208,0.009208,0.009208
42,264.677,1.01091,1.00709,1.20216,0.7913,0.65018,0.70892,0.38993,1.52845,1.02091,1.53115,0.0091882,0.0091882,0.0091882
43,270.975,1.0048,0.98203,1.19722,0.86616,0.60137,0.7107,0.39428,1.53503,1.03435,1.52569,0.0091684,0.0091684,0.0091684
44,277.426,0.99401,0.98227,1.19057,0.82817,0.63668,0.72633,0.40522,1.529,0.97875,1.54068,0.0091486,0.0091486,0.0091486
45,283.825,0.99414,0.9657,1.19105,0.83676,0.64673,0.72449,0.40542,1.49161,0.97748,1.50322,0.0091288,0.0091288,0.0091288
46,290.106,0.99821,0.97376,1.19601,0.86779,0.64884,0.72236,0.40994,1.47795,0.99572,1.49405,0.009109,0.009109,0.009109
47,296.419,0.99182,0.96537,1.18529,0.86349,0.65982,0.73183,0.41479,1.48398,0.97225,1.49063,0.0090892,0.0090892,0.0090892
48,302.732,0.97988,0.9521,1.18163,0.80272,0.6771,0.73476,0.41941,1.45484,0.97336,1.46792,0.0090694,0.0090694,0.0090694
49,309.03,0.97995,0.94844,1.18365,0.83217,0.65357,0.72515,0.41325,1.49346,0.96201,1.48788,0.0090496,0.0090496,0.0090496
50,315.472,0.9833,0.9464,1.18023,0.88009,0.66243,0.74466,0.42097,1.50809,0.94982,1.49672,0.0090298,0.0090298,0.0090298
51,321.759,0.98146,0.9442,1.18052,0.86346,0.62484,0.71434,0.39199,1.5259,0.98781,1.53064,0.00901,0.00901,0.00901
52,328.08,0.97301,0.94528,1.17977,0.89693,0.67119,0.74628,0.41072,1.50023,0.94667,1.51533,0.0089902,0.0089902,0.0089902
53,334.332,0.97085,0.9395,1.17794,0.79525,0.65538,0.7289,0.41959,1.44431,0.94064,1.45548,0.0089704,0.0089704,0.0089704
54,340.603,0.98566,0.93073,1.17465,0.88176,0.66088,0.73918,0.41784,1.51127,0.93601,1.49705,0.0089506,0.0089506,0.0089506
55,347.016,0.96395,0.9197,1.17242,0.86851,0.64483,0.71753,0.41229,1.46438,0.98218,1.4873,0.0089308,0.0089308,0.0089308
56,353.33,0.97442,0.92814,1.17389,0.87746,0.65787,0.73678,0.42125,1.48328,0.9702,1.46428,0.008911,0.008911,0.008911
57,359.614,0.96026,0.91443,1.16892,0.78537,0.69327,0.73469,0.41856,1.49304,0.98037,1.49272,0.0088912,0.0088912,0.0088912
58,365.911,0.96811,0.91983,1.17263,0.84581,0.66,0.73277,0.44595,1.36337,0.91929,1.40413,0.0088714,0.0088714,0.0088714
59,372.178,0.95715,0.91865,1.16713,0.89618,0.63793,0.73658,0.39966,1.55683,0.95831,1.53704,0.0088516,0.0088516,0.0088516
60,378.485,0.9628,0.90818,1.16718,0.87203,0.64914,0.7383,0.42003,1.46144,0.93064,1.48305,0.0088318,0.0088318,0.0088318
61,385.274,0.95799,0.90468,1.16639,0.85473,0.66012,0.73629,0.42033,1.46235,0.97157,1.46325,0.008812,0.008812,0.008812
62,391.543,0.9467,0.89936,1.16707,0.8421,0.68124,0.74594,0.43021,1.47328,0.93641,1.48544,0.0087922,0.0087922,0.0087922
63,397.826,0.95485,0.90283,1.16263,0.86029,0.67972,0.74407,0.43673,1.44057,0.91883,1.45747,0.0087724,0.0087724,0.0087724
64,404.147,0.95101,0.89275,1.15813,0.86223,0.67811,0.74931,0.42416,1.45346,0.92174,1.47521,0.0087526,0.0087526,0.0087526
65,410.421,0.94182,0.88264,1.15516,0.82692,0.67666,0.7476,0.42867,1.42772,0.91697,1.43556,0.0087328,0.0087328,0.0087328
66,416.722,0.95058,0.88727,1.15785,0.83688,0.67576,0.74842,0.43469,1.49049,0.93702,1.47531,0.008713,0.008713,0.008713
67,423.185,0.93808,0.87662,1.15289,0.83934,0.67027,0.73313,0.43373,1.42889,0.9212,1.44281,0.0086932,0.0086932,0.0086932
68,429.514,0.94481,0.87778,1.15404,0.88647,0.65197,0.74255,0.44295,1.3763,0.91946,1.4206,0.0086734,0.0086734,0.0086734
69,435.764,0.94203,0.87486,1.15225,0.80096,0.68217,0.74689,0.43235,1.4236,0.90565,1.45282,0.0086536,0.0086536,0.0086536
70,442.098,0.92825,0.86214,1.1472,0.87909,0.67237,0.75044,0.43304,1.42803,0.92144,1.46474,0.0086338,0.0086338,0.0086338
71,448.39,0.94241,0.86903,1.15013,0.85575,0.66635,0.75473,0.45086,1.3798,0.88589,1.41603,0.008614,0.008614,0.008614
72,454.676,0.93414,0.87271,1.15111,0.89204,0.67222,0.76012,0.44574,1.41062,0.89529,1.42725,0.0085942,0.0085942,0.0085942
73,460.961,0.93421,0.86365,1.14701,0.8469,0.67577,0.7548,0.43517,1.4404,0.91788,1.46058,0.0085744,0.0085744,0.0085744
74,467.291,0.93224,0.85639,1.1388,0.84301,0.68523,0.75238,0.44377,1.41249,0.90043,1.42779,0.0085546,0.0085546,0.0085546
75,473.591,0.93795,0.86009,1.14311,0.85369,0.6926,0.75994,0.45274,1.41229,0.88428,1.43274,0.0085348,0.0085348,0.0085348
76,480.036,0.93198,0.85391,1.142,0.87652,0.64705,0.74703,0.42909,1.45552,0.90366,1.47617,0.008515,0.008515,0.008515
77,486.339,0.91882,0.84908,1.14064,0.86201,0.68483,0.75218,0.44421,1.37311,0.89099,1.4231,0.0084952,0.0084952,0.0084952
78,492.763,0.91983,0.8442,1.14115,0.8468,0.70272,0.76129,0.44884,1.41964,0.88661,1.45899,0.0084754,0.0084754,0.0084754
79,499.059,0.91983,0.83584,1.13343,0.85701,0.66921,0.75287,0.44686,1.40867,0.89506,1.42766,0.0084556,0.0084556,0.0084556
80,505.376,0.92699,0.84483,1.14097,0.84449,0.69691,0.75107,0.45351,1.3556,0.86443,1.41242,0.0084358,0.0084358,0.0084358
81,511.707,0.91232,0.83572,1.13629,0.85828,0.67603,0.74518,0.44748,1.37213,0.88597,1.40868,0.008416,0.008416,0.008416
82,518,0.92217,0.83397,1.13603,0.88145,0.68976,0.77103,0.45533,1.38689,0.8506,1.41724,0.0083962,0.0083962,0.0083962
83,524.326,0.91862,0.83579,1.13442,0.87848,0.68248,0.76379,0.43832,1.47151,0.90338,1.48466,0.0083764,0.0083764,0.0083764
84,530.624,0.91275,0.83701,1.13335,0.85671,0.67693,0.75432,0.45102,1.37171,0.89285,1.42506,0.0083566,0.0083566,0.0083566
85,536.92,0.90469,0.82897,1.1295,0.85765,0.68259,0.7572,0.44699,1.40486,0.89304,1.43106,0.0083368,0.0083368,0.0083368
86,543.255,0.90912,0.82385,1.13255,0.86922,0.6899,0.75692,0.44714,1.41691,0.88355,1.45792,0.008317,0.008317,0.008317
87,549.698,0.91055,0.82116,1.12871,0.89439,0.68229,0.7655,0.46301,1.39237,0.85307,1.43104,0.0082972,0.0082972,0.0082972
88,555.965,0.90915,0.82778,1.1318,0.89947,0.68533,0.77155,0.45712,1.41053,0.85912,1.43938,0.0082774,0.0082774,0.0082774
89,562.226,0.89994,0.8248,1.1302,0.83869,0.70865,0.763,0.44212,1.43637,0.86702,1.46184,0.0082576,0.0082576,0.0082576
90,568.498,0.89816,0.80773,1.12667,0.85721,0.69908,0.75905,0.45215,1.43135,0.88146,1.46116,0.0082378,0.0082378,0.0082378
91,574.781,0.90545,0.81731,1.12928,0.88049,0.68328,0.7511,0.43992,1.41444,0.89872,1.43266,0.008218,0.008218,0.008218
92,581.064,0.89982,0.80946,1.12802,0.89038,0.68617,0.76221,0.44378,1.40056,0.87129,1.4478,0.0081982,0.0081982,0.0081982
93,587.359,0.90066,0.8051,1.12428,0.88771,0.69122,0.77157,0.46449,1.36145,0.83923,1.41385,0.0081784,0.0081784,0.0081784
94,593.813,0.89182,0.80206,1.12289,0.87527,0.70981,0.78176,0.46284,1.3963,0.84851,1.43057,0.0081586,0.0081586,0.0081586
95,600.081,0.89078,0.80105,1.11594,0.87523,0.69507,0.76713,0.46293,1.34773,0.8526,1.39131,0.0081388,0.0081388,0.0081388
96,606.36,0.89424,0.80459,1.12339,0.89169,0.68196,0.76792,0.46353,1.31134,0.84152,1.37137,0.008119,0.008119,0.008119
97,612.653,0.90025,0.8009,1.1221,0.86539,0.70504,0.77029,0.46884,1.30738,0.83071,1.37606,0.0080992,0.0080992,0.0080992
98,619.007,0.90275,0.80672,1.12358,0.85646,0.70961,0.77378,0.45857,1.36853,0.83007,1.42237,0.0080794,0.0080794,0.0080794
99,625.444,0.89159,0.7895,1.11751,0.88705,0.71145,0.77321,0.46578,1.36104,0.83253,1.43657,0.0080596,0.0080596,0.0080596
100,631.696,0.88414,0.80003,1.11885,0.86899,0.70614,0.76678,0.46545,1.3277,0.85164,1.37282,0.0080398,0.0080398,0.0080398
101,637.972,0.88973,0.80161,1.11859,0.87136,0.69217,0.76082,0.47191,1.31954,0.82729,1.37898,0.00802,0.00802,0.00802
102,644.267,0.88945,0.78732,1.12023,0.90195,0.67803,0.77162,0.45732,1.35562,0.84603,1.39769,0.0080002,0.0080002,0.0080002
103,650.54,0.89026,0.79108,1.12212,0.87368,0.70264,0.76987,0.47243,1.33233,0.82553,1.3835,0.0079804,0.0079804,0.0079804
104,656.865,0.88661,0.78922,1.11272,0.90306,0.69982,0.78222,0.44359,1.43228,0.84305,1.45134,0.0079606,0.0079606,0.0079606
105,663.145,0.87755,0.784,1.11496,0.8906,0.71583,0.78138,0.47401,1.34042,0.81092,1.37687,0.0079408,0.0079408,0.0079408
106,669.429,0.8811,0.78297,1.11304,0.89731,0.69603,0.77853,0.4586,1.37678,0.81282,1.43492,0.007921,0.007921,0.007921
107,675.852,0.88288,0.78349,1.10949,0.85906,0.70532,0.77653,0.46293,1.39605,0.81496,1.4139,0.0079012,0.0079012,0.0079012
108,682.151,0.87957,0.7768,1.11115,0.90221,0.67691,0.7708,0.46463,1.35306,0.82472,1.38881,0.0078814,0.0078814,0.0078814
109,688.413,0.88545,0.77888,1.1079,0.89986,0.68627,0.77349,0.46594,1.376,0.82967,1.40907,0.0078616,0.0078616,0.0078616
110,694.404,0.87825,0.78228,1.11125,0.90579,0.70254,0.77958,0.48025,1.30458,0.81404,1.35208,0.0078418,0.0078418,0.0078418
111,700.323,0.87619,0.7714,1.1077,0.8763,0.72279,0.78486,0.47927,1.32427,0.7799,1.36698,0.007822,0.007822,0.007822
112,706.407,0.88098,0.77919,1.11013,0.89221,0.71391,0.78375,0.48524,1.34229,0.7742,1.3801,0.0078022,0.0078022,0.0078022
113,712.587,0.87949,0.77949,1.10781,0.90665,0.71831,0.78392,0.47174,1.35707,0.80094,1.38866,0.0077824,0.0077824,0.0077824
114,718.537,0.87047,0.76641,1.10602,0.89043,0.70299,0.78035,0.4705,1.35087,0.8013,1.38666,0.0077626,0.0077626,0.0077626
115,724.438,0.8767,0.76504,1.10488,0.88638,0.70056,0.77817,0.47228,1.38125,0.8014,1.40787,0.0077428,0.0077428,0.0077428
116,730.374,0.86927,0.76536,1.10339,0.88484,0.70308,0.77976,0.46904,1.34301,0.79075,1.39244,0.007723,0.007723,0.007723
117,736.773,0.8715,0.76244,1.10051,0.8589,0.71656,0.77548,0.477,1.36236,0.80431,1.38733,0.0077032,0.0077032,0.0077032
118,742.792,0.8698,0.76596,1.10905,0.82842,0.72566,0.77402,0.47313,1.33232,0.80917,1.36656,0.0076834,0.0076834,0.0076834
119,748.73,0.86702,0.76698,1.10394,0.83706,0.73435,0.78616,0.4631,1.37152,0.81287,1.40295,0.0076636,0.0076636,0.0076636
120,754.693,0.85863,0.75275,1.09926,0.87515,0.71203,0.78055,0.47014,1.32991,0.80389,1.38005,0.0076438,0.0076438,0.0076438
121,760.552,0.85076,0.75038,1.09794,0.85105,0.73432,0.77873,0.46497,1.34688,0.79952,1.3924,0.007624,0.007624,0.007624
122,766.425,0.85962,0.75133,1.09771,0.88304,0.69967,0.78095,0.47858,1.33982,0.77635,1.38714,0.0076042,0.0076042,0.0076042
123,772.401,0.86968,0.76018,1.10563,0.89777,0.709,0.78509,0.47881,1.30859,0.76862,1.36914,0.0075844,0.0075844,0.0075844
124,778.373,0.86206,0.76496,1.10264,0.88586,0.70839,0.77608,0.46156,1.36449,0.78121,1.4062,0.0075646,0.0075646,0.0075646
125,784.377,0.86386,0.75803,1.10086,0.86577,0.71858,0.78122,0.47439,1.31435,0.78118,1.35233,0.0075448,0.0075448,0.0075448
126,790.29,0.85413,0.75368,1.0984,0.87901,0.70689,0.78324,0.48551,1.27587,0.76954,1.33052,0.007525,0.007525,0.007525
127,796.174,0.85603,0.74314,1.09606,0.89153,0.71145,0.78362,0.48245,1.3241,0.78066,1.35969,0.0075052,0.0075052,0.0075052
128,802.16,0.85462,0.74706,1.09511,0.84739,0.71959,0.78123,0.47843,1.31312,0.78117,1.3586,0.0074854,0.0074854,0.0074854
129,808.316,0.8577,0.74965,1.09717,0.86008,0.73607,0.78087,0.47672,1.32126,0.78087,1.36879,0.0074656,0.0074656,0.0074656
130,814.553,0.85535,0.74775,1.0963,0.87792,0.72597,0.79441,0.48015,1.30849,0.77316,1.37344,0.0074458,0.0074458,0.0074458
131,820.874,0.85106,0.73501,1.08964,0.89609,0.71144,0.78567,0.47532,1.34143,0.77999,1.38395,0.007426,0.007426,0.007426
132,827.118,0.8529,0.74158,1.09825,0.90092,0.70311,0.7879,0.49567,1.27842,0.76828,1.34544,0.0074062,0.0074062,0.0074062
133,833.421,0.86004,0.73908,1.09458,0.89177,0.71545,0.78745,0.47907,1.3255,0.77718,1.37511,0.0073864,0.0073864,0.0073864
134,839.805,0.84348,0.73858,1.08915,0.87387,0.73047,0.78919,0.49479,1.28583,0.75029,1.35209,0.0073666,0.0073666,0.0073666
135,846.071,0.85076,0.73893,1.09342,0.89818,0.72011,0.79165,0.48143,1.3564,0.7717,1.39127,0.0073468,0.0073468,0.0073468
136,852.37,0.84709,0.73349,1.09087,0.85553,0.7217,0.78718,0.48736,1.3152,0.76923,1.3772,0.007327,0.007327,0.007327
137,858.665,0.84803,0.74177,1.09602,0.88301,0.71746,0.78917,0.47333,1.35609,0.77901,1.40386,0.0073072,0.0073072,0.0073072
138,864.918,0.8433,0.73252,1.08971,0.8695,0.73163,0.78936,0.48714,1.32017,0.76596,1.36582,0.0072874,0.0072874,0.0072874
139,871.234,0.84781,0.73454,1.08923,0.91175,0.71215,0.79632,0.49109,1.29776,0.75721,1.37447,0.0072676,0.0072676,0.0072676
140,877.509,0.85185,0.7391,1.09079,0.92343,0.69341,0.78977,0.49064,1.32054,0.76534,1.36317,0.0072478,0.0072478,0.0072478
141,883.78,0.83409,0.72704,1.08465,0.83778,0.74237,0.79461,0.49311,1.28197,0.74868,1.34361,0.007228,0.007228,0.007228
142,890.03,0.84005,0.72363,1.08249,0.87213,0.73142,0.79677,0.47982,1.31364,0.76463,1.36159,0.0072082,0.0072082,0.0072082
143,896.278,0.84116,0.72658,1.0902,0.88004,0.71624,0.79058,0.49168,1.29699,0.75122,1.35707,0.0071884,0.0071884,0.0071884
144,902.534,0.83483,0.72139,1.08519,0.87075,0.72995,0.79123,0.49061,1.29197,0.75297,1.34133,0.0071686,0.0071686,0.0071686
145,908.819,0.8324,0.72236,1.0847,0.86894,0.72159,0.79301,0.49461,1.26991,0.7501,1.32445,0.0071488,0.0071488,0.0071488
146,915.087,0.84428,0.7229,1.08653,0.8904,0.72226,0.79321,0.49566,1.28076,0.75075,1.34436,0.007129,0.007129,0.007129
147,921.35,0.83586,0.72174,1.08907,0.89756,0.73644,0.80015,0.50822,1.27573,0.74027,1.33642,0.0071092,0.0071092,0.0071092
148,927.631,0.82905,0.70967,1.08148,0.90727,0.72395,0.79222,0.49831,1.28121,0.76695,1.34295,0.0070894,0.0070894,0.0070894
149,933.932,0.83688,0.72149,1.08432,0.90298,0.72679,0.79441,0.50305,1.25418,0.74659,1.31562,0.0070696,0.0070696,0.0070696
150,940.208,0.83264,0.71258,1.0806,0.88624,0.73292,0.80224,0.49663,1.29321,0.74391,1.3436,0.0070498,0.0070498,0.0070498
151,946.48,0.83065,0.71572,1.08087,0.85919,0.73344,0.79673,0.49608,1.29604,0.76136,1.34937,0.00703,0.00703,0.00703
152,952.747,0.83293,0.71245,1.08203,0.872,0.73918,0.78957,0.49624,1.2677,0.74826,1.33002,0.0070102,0.0070102,0.0070102
153,958.982,0.83718,0.7093,1.08273,0.91684,0.7164,0.79654,0.50086,1.27396,0.74042,1.32735,0.0069904,0.0069904,0.0069904
154,965.259,0.83198,0.72068,1.08088,0.88724,0.70735,0.79322,0.49563,1.30359,0.75802,1.3525,0.0069706,0.0069706,0.0069706
155,971.608,0.82846,0.70744,1.08124,0.90732,0.70686,0.79255,0.49957,1.29077,0.74045,1.34857,0.0069508,0.0069508,0.0069508
156,977.863,0.8287,0.71133,1.07796,0.91116,0.71085,0.7969,0.4972,1.28803,0.75487,1.34787,0.006931,0.006931,0.006931
157,984.129,0.83122,0.71182,1.07951,0.90787,0.70464,0.78641,0.49895,1.27047,0.75462,1.32805,0.0069112,0.0069112,0.0069112
158,990.361,0.82894,0.71403,1.08229,0.90668,0.71531,0.79296,0.49979,1.26709,0.74597,1.32724,0.0068914,0.0068914,0.0068914
159,996.655,0.82697,0.70551,1.08032,0.91971,0.71372,0.79782,0.49312,1.31103,0.75366,1.35794,0.0068716,0.0068716,0.0068716
160,1002.94,0.82246,0.70275,1.07332,0.88822,0.72485,0.79838,0.49136,1.30151,0.74552,1.3548,0.0068518,0.0068518,0.0068518
161,1009.21,0.82417,0.70007,1.07447,0.88542,0.72998,0.79471,0.49281,1.30069,0.7583,1.35643,0.006832,0.006832,0.006832
162,1015.54,0.82647,0.70865,1.07771,0.88745,0.71636,0.78673,0.49831,1.26775,0.73674,1.32814,0.0068122,0.0068122,0.0068122
163,1021.82,0.81682,0.70509,1.07633,0.90362,0.73275,0.79256,0.4932,1.29599,0.74277,1.35261,0.0067924,0.0067924,0.0067924
164,1028.07,0.82271,0.70207,1.07555,0.88807,0.73521,0.79517,0.49386,1.30297,0.74393,1.35508,0.0067726,0.0067726,0.0067726
165,1034.38,0.82595,0.70182,1.07551,0.88795,0.7266,0.78889,0.49344,1.29116,0.74307,1.34539,0.0067528,0.0067528,0.0067528
166,1040.63,0.8129,0.69649,1.06989,0.90721,0.70543,0.78771,0.49093,1.28584,0.75188,1.34264,0.006733,0.006733,0.006733
167,1046.89,0.82466,0.70651,1.07602,0.91127,0.71854,0.78655,0.49913,1.26901,0.74596,1.32631,0.0067132,0.0067132,0.0067132
168,1053.19,0.82026,0.69782,1.07129,0.92149,0.71697,0.79453,0.50146,1.25627,0.74012,1.31728,0.0066934,0.0066934,0.0066934
169,1059.44,0.81415,0.69326,1.06944,0.91647,0.72207,0.79349,0.49732,1.29311,0.7324,1.35147,0.0066736,0.0066736,0.0066736
170,1065.71,0.81722,0.70095,1.07622,0.90586,0.73309,0.7977,0.49742,1.28249,0.72671,1.33138,0.0066538,0.0066538,0.0066538
171,1072.04,0.81647,0.69147,1.07415,0.92501,0.72087,0.80006,0.50076,1.27703,0.72212,1.33818,0.006634,0.006634,0.006634
172,1078.3,0.81535,0.69517,1.07629,0.89803,0.74342,0.79887,0.50893,1.2427,0.70903,1.31841,0.0066142,0.0066142,0.0066142
173,1084.62,0.80403,0.69035,1.07406,0.90354,0.73368,0.7946,0.50685,1.25015,0.71657,1.32308,0.0065944,0.0065944,0.0065944
174,1091.05,0.80731,0.69171,1.06786,0.90436,0.72881,0.79197,0.50298,1.27042,0.71654,1.3373,0.0065746,0.0065746,0.0065746
175,1097.33,0.80468,0.68375,1.06543,0.87849,0.7465,0.80241,0.50929,1.24706,0.71693,1.32909,0.0065548,0.0065548,0.0065548
176,1103.59,0.80939,0.69092,1.06917,0.89017,0.74189,0.7991,0.50428,1.25845,0.70477,1.33137,0.006535,0.006535,0.006535
177,1109.84,0.80815,0.68264,1.06802,0.90203,0.74186,0.8061,0.50925,1.27089,0.70858,1.3318,0.0065152,0.0065152,0.0065152
178,1116.17,0.80858,0.6796,1.06588,0.88232,0.75641,0.80759,0.51127,1.25769,0.7063,1.3271,0.0064954,0.0064954,0.0064954
179,1122.48,0.81499,0.69025,1.07051,0.90139,0.74916,0.80977,0.50817,1.25383,0.70448,1.32254,0.0064756,0.0064756,0.0064756
180,1128.74,0.808,0.68161,1.06803,0.9104,0.73632,0.80932,0.50561,1.26585,0.71195,1.33182,0.0064558,0.0064558,0.0064558
181,1135.05,0.79883,0.67892,1.06373,0.90217,0.73523,0.80108,0.50539,1.2658,0.72751,1.33611,0.006436,0.006436,0.006436
182,1141.31,0.80524,0.68801,1.06609,0.8831,0.73541,0.80098,0.49789,1.26263,0.71465,1.32772,0.0064162,0.0064162,0.0064162
183,1147.65,0.80678,0.68327,1.06708,0.91498,0.72433,0.79416,0.50007,1.27312,0.72242,1.33533,0.0063964,0.0063964,0.0063964
184,1153.92,0.80322,0.68715,1.06631,0.91039,0.73861,0.80025,0.50585,1.25827,0.71417,1.32887,0.0063766,0.0063766,0.0063766
185,1160.19,0.8056,0.68343,1.06254,0.90041,0.73822,0.80464,0.51096,1.24876,0.71713,1.3235,0.0063568,0.0063568,0.0063568
186,1166.46,0.80652,0.6834,1.06437,0.9263,0.71961,0.80498,0.50639,1.26918,0.71072,1.33599,0.006337,0.006337,0.006337
187,1172.7,0.8042,0.67816,1.0642,0.90938,0.72925,0.80326,0.51036,1.26261,0.70932,1.33093,0.0063172,0.0063172,0.0063172
