epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,390.054,1.04987,0.91775,1.22375,0.82482,0.65938,0.72956,0.39749,1.5237,0.99268,1.59172,0.0094588,0.0094588,0.0094588
43,398.717,1.04229,0.91118,1.21992,0.849,0.63024,0.71862,0.37407,1.57399,1.03932,1.63072,0.0094456,0.0094456,0.0094456
44,407.425,1.0396,0.90721,1.21818,0.82502,0.64717,0.72435,0.40174,1.46512,1.00754,1.52569,0.0094324,0.0094324,0.0094324
45,416.132,1.03639,0.90146,1.21461,0.79347,0.67303,0.71035,0.39124,1.54795,1.00836,1.59018,0.0094192,0.0094192,0.0094192
46,424.776,1.03083,0.8895,1.21172,0.88368,0.64301,0.72866,0.37943,1.60499,1.01381,1.60925,0.009406,0.009406,0.009406
47,433.479,1.02411,0.88099,1.20686,0.86063,0.66365,0.72769,0.40171,1.51667,0.97395,1.58866,0.0093928,0.0093928,0.0093928
48,442.127,1.02322,0.88065,1.21023,0.85952,0.62231,0.72077,0.40469,1.46917,1.00444,1.51212,0.0093796,0.0093796,0.0093796
49,450.813,1.01315,0.86077,1.19904,0.86682,0.64698,0.72396,0.41836,1.47756,1.00787,1.54504,0.0093664,0.0093664,0.0093664
50,459.439,1.01955,0.86823,1.19852,0.85194,0.6678,0.72887,0.3997,1.50976,0.99533,1.56658,0.0093532,0.0093532,0.0093532
51,468.145,1.00339,0.85668,1.19235,0.83836,0.67298,0.7378,0.40591,1.49637,1.00492,1.56407,0.00934,0.00934,0.00934
52,476.862,1.01175,0.86612,1.19867,0.79799,0.68891,0.74331,0.4116,1.47692,1.02889,1.52506,0.0093268,0.0093268,0.0093268
53,485.525,1.00461,0.84687,1.1885,0.82995,0.66403,0.73141,0.39392,1.57338,1.01878,1.64307,0.0093136,0.0093136,0.0093136
54,494.551,1.00062,0.84101,1.18642,0.85924,0.67598,0.7312,0.40712,1.5052,1.0156,1.56576,0.0093004,0.0093004,0.0093004
55,504.013,1.00019,0.83738,1.1887,0.80496,0.67162,0.72895,0.40212,1.53787,0.9647,1.57578,0.0092872,0.0092872,0.0092872
56,512.641,0.99396,0.82764,1.18311,0.87252,0.67621,0.74175,0.41126,1.47959,0.99655,1.55727,0.009274,0.009274,0.009274
57,521.362,0.99245,0.83149,1.18614,0.86685,0.65469,0.72501,0.40412,1.52308,0.9721,1.54434,0.0092608,0.0092608,0.0092608
58,530.024,0.98705,0.82083,1.17866,0.81684,0.64478,0.71625,0.42704,1.41991,0.96319,1.47717,0.0092476,0.0092476,0.0092476
59,538.68,0.98551,0.81745,1.17521,0.85767,0.66202,0.73705,0.40987,1.55173,0.93827,1.62209,0.0092344,0.0092344,0.0092344
60,547.367,0.98169,0.8136,1.17701,0.88588,0.66801,0.73906,0.40731,1.53628,0.97607,1.55848,0.0092212,0.0092212,0.0092212
61,556.051,0.97868,0.80515,1.1755,0.8551,0.67084,0.74539,0.40917,1.55543,0.95846,1.60502,0.009208,0.009208,0.009208
62,564.7,0.97706,0.80276,1.17509,0.86867,0.66672,0.74029,0.41557,1.50765,0.9458,1.57768,0.0091948,0.0091948,0.0091948
63,573.381,0.96933,0.79813,1.17335,0.83685,0.66907,0.73338,0.4218,1.49081,0.92452,1.58102,0.0091816,0.0091816,0.0091816
64,583.086,0.96643,0.79448,1.16917,0.85736,0.67519,0.75509,0.43039,1.47444,0.93583,1.54983,0.0091684,0.0091684,0.0091684
65,591.777,0.96338,0.78908,1.16713,0.88241,0.6755,0.75748,0.43271,1.4728,0.88974,1.54549,0.0091552,0.0091552,0.0091552
66,600.431,0.96457,0.78283,1.16392,0.84777,0.69167,0.75346,0.42004,1.52996,0.957,1.59253,0.009142,0.009142,0.009142
67,609.117,0.96322,0.78133,1.16306,0.87071,0.68781,0.75248,0.42869,1.48966,0.94953,1.56422,0.0091288,0.0091288,0.0091288
